2015-11-03 10:12:42.59135	WriteData.exe	1258	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 5.352 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.59707	WriteData.exe	1258	CloseFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	
2015-11-03 10:12:42.74874	ServiceA.exe	962	WriteFile	D:\temp\aa34\ppt\slideLayouts\mf-slideLayout8.xml	SUCCESS	Offset: 4.096 Length: 3.405 Priority: Normal
2015-11-03 10:12:42.75565	WriteData.exe	1258	CloseFile	D:\temp\aa34\ppt\slideLayouts\mf-slideLayout8.xml	SUCCESS	
2015-11-03 10:12:42.87989	ServiceA.exe	962	WriteFile	D:\temp\ndf4h\55ck45dm.nbh.docx	SUCCESS	Offset: 86.016 Length: 4.096
2015-11-03 10:12:42.122014	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.746.461 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.122649	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.746.880 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.126020	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.054.237 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.126993	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.750.133 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.127445	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.750.976 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.132902	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.057.909 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.133426	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.058.240 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.206545	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.752.213 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.207441	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.059.989 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.208153	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.754.293 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.208648	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.755.072 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.219161	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.062.069 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.219634	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.062.336 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.227079	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.756.373 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.227868	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.064.149 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.228602	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.758.453 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.229046	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.759.168 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.232775	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.066.229 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.233244	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.066.432 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.241150	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.760.533 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.241926	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.068.309 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.242609	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.763.133 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.243031	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.763.264 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.249085	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.070.909 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.249542	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.070.528 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.256317	ServiceA.exe	962	CloseFile	D:\temp\aa34\ppt\slideLayouts\slideLayout8.xml	SUCCESS	
2015-11-03 10:12:42.259316	WriteData.exe	1258	CreateFile	D:\temp\aa34\ppt\slideLayouts\slideLayout9.xml	SUCCESS	Desired Access: Generic Read Disposition: Open Options: Synchronous IO Non-Alert Non-Directory File Open No Recall Attributes: n/a ShareMode: Read AllocationSize: n/a OpenResult: Opened
2015-11-03 10:12:42.262772	WriteData.exe	1258	CreateFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Desired Access: Generic Read/Write Disposition: OpenIf Options: Synchronous IO Non-Alert Non-Directory File Open No Recall Attributes: n/a ShareMode: None AllocationSize: 0 OpenResult: Opened
2015-11-03 10:12:42.263651	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.765.213 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.264654	WriteData.exe	1258	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 5.575 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.264666	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.072.989 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.265140	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.074.624 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.265349	WriteData.exe	1258	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 177.748 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.266322	CollectStat.exe	5789	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 5.575 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.266957	WriteData.exe	1258	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 85.150 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.267764	WriteData.exe	1258	ReadFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	Offset: 5.575 Length: 4.096 Priority: Normal
2015-11-03 10:12:42.268395	WriteData.exe	1258	CloseFile	E:\DATA\Files\1fc8307b-0b50-45a4-94c6-d20d6511257f\Documents\ea0ce8b9-ada6-43ea-be63-1725a9702388\ver1\log.dat	SUCCESS	
2015-11-03 10:12:42.269018	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index01.bin	SUCCESS	Offset: 32.776.852 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.269671	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.767.293 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.270093	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.767.360 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.277112	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.075.069 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.278025	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.769.893 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.278519	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.771.456 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.286092	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.077.669 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.286562	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.078.720 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.292266	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.771.973 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.293217	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.079.749 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.293994	ServiceA.exe	962	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.774.053 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.294369	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\index.cat	SUCCESS	Offset: 986.775.552 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
2015-11-03 10:12:42.297876	CollectStat.exe	5789	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.081.829 Length: 2.048 Priority: Normal
2015-11-03 10:12:42.298209	WriteData.exe	1258	ReadFile	E:\DATA\AB12\QWF-12-AB-4\Index12.bin	SUCCESS	Offset: 354.082.816 Length: 4.096 I/O Flags: Non-cached Paging I/O Priority: Normal
